date,screentime,activitytime,readingtime,hscore
2023-05-08,3.4,5.0,3.7,100
2023-07-11,0.7,2.7,3.3,100
2023-10-07,4.3,0.6,2.7,98.0
2023-07-23,0.9,1.5,3.7,100
2023-03-03,3.3,3.4,0.8,71.0
2023-02-18,2.3,0.3,4.0,100
2023-10-26,2.5,3.1,2.7,100
2023-06-16,4.8,0.6,0.9,76.0
2023-01-15,1.7,1.7,1.5,97.0
2023-07-02,4.5,3.8,0.5,65.0
2023-11-13,4.6,3.7,3.5,98.0
2023-01-06,2.6,3.6,2.2,100
2023-05-24,3.4,1.0,2.5,99.0
2023-08-27,3.6,0.9,2.3,100
2023-04-03,1.3,1.7,1.1,92.0
2023-07-09,3.1,4.9,1.2,84.0
2023-12-01,0.8,1.3,0.6,89.0
2023-04-23,1.9,3.7,1.7,98.0
2023-01-23,2.0,0.5,2.7,100
2023-11-10,4.9,2.4,2.1,100
2023-06-24,3.7,1.9,3.2,98.0
2023-09-22,3.8,1.2,3.5,98.0
2023-09-18,3.8,2.9,1.5,92.0
2023-11-22,3.0,3.9,2.3,100
2023-07-09,3.1,3.8,1.7,96.0
2023-08-02,0.4,0.7,2.8,100
2023-01-16,0.9,3.9,3.8,100
2023-01-01,0.7,4.9,0.3,82.0
2023-11-25,4.6,3.9,2.3,100
2023-01-12,3.5,2.0,1.4,90.0
2023-01-23,1.8,2.8,4.7,100
2023-01-20,1.2,1.4,0.4,76.0
2023-03-26,1.1,4.6,3.9,100
2023-12-25,4.4,3.3,1.7,97.0
2023-05-02,3.3,2.1,3.1,100
2023-12-20,1.2,1.0,1.0,95.0
2023-07-09,4.4,2.3,0.3,57.0
2023-09-20,1.8,2.2,1.4,91.0
2023-02-16,2.9,3.5,3.2,100
2023-05-19,1.2,4.9,3.0,100
2023-02-09,0.9,4.8,2.7,100
2023-08-26,4.4,2.5,3.6,98.0
2023-07-12,2.0,2.9,1.9,100
2023-09-13,0.2,0.6,2.6,100
2023-09-28,3.9,0.8,3.0,100
2023-04-11,1.0,2.2,2.9,100
2023-05-03,3.2,2.6,4.1,100
2023-05-01,1.8,4.1,3.5,100
2023-08-12,3.6,1.4,3.2,100
2023-11-06,3.9,1.4,4.4,99.0
2023-07-16,0.9,3.8,0.1,73.0
2023-05-27,4.8,0.6,1.5,90.0
2023-08-15,1.3,2.3,0.4,74.0
2023-03-13,2.6,2.7,1.6,93.0
2023-10-28,0.9,2.9,1.2,100
2023-08-22,3.6,0.7,1.3,85.0
2023-07-20,5.0,3.2,2.1,100
2023-02-09,0.3,0.4,2.2,100
2023-10-08,2.0,3.4,0.9,73.0
2023-11-05,3.9,2.6,1.0,75.0
2023-01-05,0.3,3.5,0.7,100
2023-09-22,4.9,1.4,0.5,62.0
2023-06-28,1.3,4.6,4.7,100
2023-10-11,0.5,1.5,0.7,98.0
2023-03-26,2.0,1.0,3.7,100
2023-02-05,1.1,1.0,2.4,100
2023-10-09,1.9,0.7,2.3,100
2023-03-08,4.3,0.7,1.1,80.0
2023-10-17,2.0,2.9,4.6,100
2023-04-04,4.5,1.3,2.8,99.0
2023-02-19,3.5,2.5,0.5,64.0
2023-05-12,2.3,4.1,0.2,54.0
2023-06-24,2.7,4.1,2.0,98.0
2023-09-19,2.8,4.0,0.6,66.0
2023-09-16,2.8,0.8,0.3,59.0
2023-02-14,3.7,2.1,1.3,84.0
2023-04-26,2.9,3.2,1.8,99.0
2023-07-07,0.1,0.9,4.6,100
2023-07-28,3.9,1.5,0.1,53.0
2023-08-11,2.7,0.2,2.4,83.0
2023-08-28,2.5,1.4,1.4,90.0
2023-06-19,2.0,3.3,0.5,61.0
2023-10-04,3.5,4.6,0.7,68.0
2023-08-19,2.2,2.7,2.6,100
2023-02-25,4.3,4.4,1.8,99.0
2023-07-13,0.2,4.2,1.8,100
2023-07-08,3.1,2.4,1.8,100
2023-03-09,0.6,3.0,0.2,84.0
2023-09-16,4.1,0.5,4.8,100
2023-08-01,1.7,0.7,0.8,79.0
2023-08-03,2.4,0.6,2.2,100
2023-10-19,4.8,1.0,2.0,100
2023-02-26,3.5,3.6,3.1,100
2023-04-08,0.1,2.4,4.2,100
2023-07-26,2.1,1.0,4.9,100
2023-11-15,4.9,2.9,2.5,100
2023-05-03,3.5,4.8,0.3,57.0
2023-07-05,2.3,4.8,2.4,100
2023-05-01,0.8,3.0,4.1,100
2023-01-28,1.1,2.9,3.0,100
2023-03-19,4.1,3.8,1.9,98.0
2023-07-23,1.2,2.7,4.7,100
2023-09-15,2.7,2.2,3.2,100
2023-09-10,0.2,3.2,4.3,100
2023-12-24,3.3,2.5,2.0,100
2023-02-01,2.0,0.2,2.1,84.0
2023-01-09,2.8,4.8,0.5,65.0
2023-02-08,1.6,0.5,4.0,100
2023-11-12,1.1,4.7,4.8,100
2023-08-27,3.1,0.8,2.9,100
2023-06-24,1.1,3.1,3.4,100
2023-05-02,3.3,4.7,2.4,100
2023-01-09,4.8,2.9,0.6,67.0
2023-02-16,3.5,3.6,2.8,100
2023-11-04,3.1,5.0,1.4,88.0
2023-11-23,2.4,2.6,1.6,92.0
2023-01-22,0.5,3.5,3.2,100
2023-06-06,3.5,5.0,0.1,53.0
2023-02-17,2.8,2.8,4.9,100
2023-11-03,3.8,3.2,4.2,99.0
2023-11-15,2.9,3.6,0.2,57.0
2023-07-03,0.7,3.6,3.2,100
2023-03-28,4.0,0.5,3.7,100
2023-06-16,0.9,4.0,3.4,100
2023-07-23,2.4,4.7,1.1,81.0
2023-08-07,2.9,1.3,0.5,62.0
2023-05-06,1.8,1.7,2.2,100
2023-07-12,4.5,3.5,0.8,71.0
2023-02-16,5.0,5.0,3.6,98.0
2023-01-26,1.9,3.2,4.0,100
2023-03-28,4.6,4.9,0.9,77.0
2023-02-05,3.8,3.0,4.5,100
2023-02-26,1.0,1.1,3.6,100
2023-03-21,3.2,4.6,0.4,60.0
2023-01-07,2.5,0.5,0.9,75.0
2023-01-14,1.2,3.3,1.1,96.0
2023-02-02,3.6,2.5,4.9,100
2023-05-26,2.2,0.4,4.3,99.0
2023-01-05,1.3,2.7,3.2,100
2023-04-06,2.0,0.2,2.2,83.0
2023-06-10,1.8,0.0,2.8,53.0
2023-05-20,2.6,1.9,3.7,98.0
2023-06-19,4.7,4.4,3.2,100
2023-03-18,3.9,3.6,3.5,100
2023-10-26,2.8,4.1,3.5,100
2023-08-20,4.4,2.0,2.1,100
2023-04-25,1.1,2.4,2.1,100
2023-06-11,1.7,0.9,4.6,100
2023-09-02,0.1,3.3,2.2,100
2023-11-01,0.3,0.3,1.7,100
2023-09-07,1.5,0.6,4.6,100
2023-09-21,0.6,3.7,1.4,100
2023-02-04,1.2,4.0,1.3,100
2023-12-23,1.7,2.8,4.7,100
2023-08-14,0.6,1.3,1.4,100
2023-07-15,0.7,4.3,4.1,100
2023-01-17,2.7,1.7,4.6,99.0
2023-07-03,1.4,3.9,1.8,100
2023-06-22,4.8,4.1,3.0,100
2023-01-26,1.5,2.3,2.1,100
2023-10-04,1.9,4.9,0.3,61.0
2023-06-24,3.2,4.0,2.7,100
2023-11-23,0.4,1.4,0.6,96.0
2023-03-12,1.7,3.2,2.0,100
2023-01-25,2.3,0.7,1.5,93.0
2023-06-17,0.5,4.8,4.7,100
2023-03-23,0.7,4.9,0.8,97.0
2023-06-18,3.1,3.9,0.1,53.0
2023-02-04,2.8,0.1,3.6,68.0
2023-10-19,2.4,3.0,1.5,92.0
2023-06-10,0.4,2.3,1.3,100
2023-03-27,1.8,1.0,2.5,100
2023-02-22,1.9,4.0,4.2,100
2023-06-04,0.1,1.4,1.4,100
2023-12-20,1.4,4.7,4.1,100
2023-08-10,3.3,0.9,4.1,100
2023-10-11,4.0,3.7,3.5,99.0
2023-05-04,1.6,0.1,1.7,72.0
2023-07-05,2.4,2.3,2.2,98.0
2023-06-07,0.6,0.5,0.4,88.0
2023-05-04,2.1,0.0,0.7,18.0
2023-02-08,0.2,1.5,1.7,100
2023-05-02,2.5,1.5,0.1,50.0
2023-02-09,4.1,4.3,4.3,100
2023-04-01,4.4,4.9,1.9,99.0
2023-03-05,4.1,0.9,3.5,100
2023-03-09,3.2,3.6,3.2,98.0
2023-07-28,4.9,3.0,0.3,57.0
2023-01-11,0.1,4.8,3.0,100
2023-05-03,1.0,1.1,4.8,100
2023-07-16,0.3,0.9,3.2,100
2023-08-02,1.6,1.4,2.9,100
2023-09-04,4.3,2.9,3.9,100
2023-02-08,1.8,3.9,0.3,62.0
2023-09-03,1.4,3.7,4.8,100
2023-01-05,4.5,1.9,2.0,100
2023-02-07,2.4,0.7,1.9,100
2023-02-16,0.1,2.3,2.2,100
2023-05-22,3.8,2.3,1.8,100
2023-11-14,3.1,0.7,2.3,98.0
2023-04-20,3.2,2.1,1.9,100
2023-09-28,1.0,2.0,2.9,100
2023-03-15,4.7,0.1,0.9,42.0
2023-07-17,2.8,0.3,4.7,99.0
2023-02-27,0.8,4.1,0.2,79.0
2023-07-23,0.5,3.6,4.6,100
2023-06-12,4.0,2.2,2.9,98.0
2023-03-19,0.4,0.2,2.9,100
2023-09-05,0.7,3.1,4.7,100
2023-10-10,4.5,0.6,2.7,100
2023-06-10,4.1,4.5,3.3,100
2023-10-21,0.5,3.5,1.7,100
2023-09-09,3.4,3.0,3.7,100
2023-01-07,1.1,0.8,2.6,100
2023-01-22,3.9,4.0,2.4,99.0
2023-01-19,3.3,1.2,1.2,84.0
2023-08-11,1.7,4.4,2.0,100
2023-12-07,1.3,1.3,4.4,100
2023-05-03,2.1,2.7,3.7,99.0
2023-08-13,2.2,4.1,4.7,100
2023-11-11,2.0,4.5,3.7,99.0
2023-05-01,3.3,1.5,3.2,99.0
2023-03-02,0.7,3.5,0.8,100
2023-04-21,2.2,4.9,2.2,100
2023-09-27,1.8,0.0,1.3,39.0
2023-09-26,0.3,3.3,0.6,98.0
2023-02-18,2.0,2.0,0.4,62.0
2023-11-28,3.6,4.8,1.1,80.0
2023-06-16,2.8,4.1,1.7,99.0
2023-10-13,2.0,3.5,2.6,98.0
2023-05-22,4.0,5.0,0.7,70.0
2023-01-24,0.8,2.4,3.6,100
2023-08-09,4.0,2.3,3.7,100
2023-11-12,0.1,3.9,0.8,100
2023-09-26,0.0,4.9,2.2,100
2023-11-09,4.6,3.2,0.9,76.0
2023-01-27,5.0,1.7,3.6,99.0
2023-04-01,4.6,0.3,1.4,87.0
2023-07-26,3.0,0.3,0.2,54.0
2023-11-28,4.4,1.9,2.0,100
2023-11-06,4.2,2.4,3.8,100
2023-03-27,2.7,2.7,0.7,68.0
2023-07-26,4.1,3.3,3.7,100
2023-06-14,4.5,3.0,4.3,99.0
2023-10-22,3.3,2.1,1.0,75.0
2023-03-18,3.9,0.7,4.9,100
2023-02-03,1.7,4.4,1.7,100
2023-07-24,3.8,4.8,3.6,100
2023-09-02,4.3,0.8,4.1,100
2023-01-01,2.2,2.1,3.4,99.0
2023-09-18,0.2,1.8,4.8,100
2023-12-15,1.4,0.6,2.9,100
2023-10-15,0.9,0.9,0.5,84.0
2023-07-15,5.0,1.6,3.2,100
2023-03-22,0.6,4.7,2.6,100
2023-01-12,3.1,1.2,2.4,100
2023-02-28,4.3,0.1,3.6,65.0
2023-10-05,2.3,0.3,2.4,100
2023-02-20,2.1,2.1,0.7,68.0
2023-12-07,3.9,1.4,0.7,68.0
2023-04-20,2.3,1.2,3.9,98.0
2023-05-22,4.7,1.0,2.9,100
2023-09-27,3.4,3.7,1.7,97.0
2023-10-04,3.7,3.0,4.4,100
2023-01-28,0.5,3.3,1.2,100
2023-02-07,1.4,1.0,1.4,100
2023-09-20,1.0,0.6,1.6,100
2023-01-25,3.8,3.1,4.7,99.0
2023-05-23,4.1,3.9,0.4,59.0
2023-02-15,2.2,2.0,4.6,98.0
2023-11-07,1.5,1.8,0.8,83.0
2023-03-09,0.2,3.6,0.7,100
2023-04-05,1.5,4.9,3.2,100
2023-08-02,2.6,0.2,0.7,53.0
2023-10-06,4.5,4.5,4.4,99.0
2023-01-01,0.6,4.3,4.5,100
2023-02-23,4.1,4.3,0.8,70.0
2023-06-06,0.6,3.2,1.2,100
2023-03-05,3.5,0.6,4.8,100
2023-04-12,2.2,3.5,3.7,100
2023-11-15,1.4,4.0,4.0,100
2023-09-24,1.7,4.1,0.5,71.0
2023-11-19,1.0,1.9,2.2,100
2023-03-28,4.1,0.5,4.8,98.0
2023-02-23,2.1,4.1,1.4,89.0
2023-10-04,0.4,3.4,1.9,100
2023-07-18,2.1,4.2,2.3,100
2023-07-01,2.5,4.4,1.4,90.0
2023-10-12,3.6,0.5,0.9,77.0
2023-10-05,3.8,1.8,0.7,68.0
2023-10-22,2.0,2.3,2.0,99.0
2023-02-03,3.7,2.0,2.0,100
2023-08-07,5.0,3.2,1.3,84.0
2023-04-06,2.1,2.1,0.2,55.0
2023-05-27,4.0,3.6,2.8,99.0
2023-12-17,0.6,4.7,0.2,83.0
2023-10-19,0.1,0.8,4.6,100
2023-01-13,0.6,1.8,4.2,100
2023-03-05,4.8,1.4,2.4,99.0
2023-05-02,3.6,0.3,4.9,100
2023-08-07,1.3,5.0,2.6,100
2023-01-17,0.7,2.8,3.9,100
2023-10-04,1.5,2.7,4.2,100
2023-07-17,0.6,2.9,4.3,100
2023-01-07,1.7,2.2,1.6,100
2023-01-17,0.5,2.3,3.8,100
2023-03-28,1.2,0.7,3.6,100
2023-08-09,3.0,0.8,0.2,53.0
2023-06-16,5.0,4.9,2.9,100
2023-06-02,1.3,4.9,0.1,66.0
2023-05-21,2.3,2.7,4.4,98.0
2023-02-27,3.0,1.0,4.7,100
2023-04-23,4.2,2.6,3.3,100
2023-12-18,4.2,2.6,3.3,99.0
2023-12-09,4.7,2.7,3.3,100
2023-04-19,4.8,3.7,3.3,99.0
2023-03-10,0.0,3.5,0.3,99.0
2023-06-19,2.9,2.5,2.1,100
2023-01-08,1.6,1.2,2.4,100
2023-02-12,1.0,3.0,3.7,100
2023-07-18,0.2,5.0,2.1,100
2023-12-27,4.2,0.6,3.0,100
2023-12-10,0.2,3.7,4.3,100
2023-05-21,2.4,2.5,0.4,60.0
2023-05-22,1.9,2.8,1.3,87.0
2023-08-04,0.2,4.4,2.5,100
2023-01-28,1.9,0.3,4.7,100
2023-08-12,4.6,0.2,4.5,81.0
2023-05-01,3.3,3.0,2.4,100
2023-02-14,0.2,3.4,4.8,100
2023-03-19,1.1,1.0,4.3,100
2023-12-28,4.5,0.9,2.8,98.0
2023-08-10,3.0,3.3,1.8,98.0
2023-11-06,0.6,0.9,1.4,100
2023-02-14,2.4,1.1,3.3,100
2023-08-13,4.3,4.8,3.9,100
2023-10-04,0.7,4.7,2.4,100
2023-04-04,4.5,4.0,3.6,100
2023-02-04,3.1,0.1,4.1,64.0
2023-01-14,2.0,1.2,0.9,74.0
2023-07-08,0.3,4.9,2.3,100
2023-08-08,4.7,3.7,2.3,100
2023-10-19,1.7,4.2,4.0,100
2023-07-28,4.8,1.1,1.9,100
2023-10-24,4.7,2.0,3.1,100
2023-07-17,3.4,2.6,4.0,98.0
2023-05-27,2.8,3.7,2.7,99.0
2023-11-11,3.9,1.5,0.6,67.0
2023-05-24,2.8,0.9,4.5,99.0
2023-07-05,2.7,3.4,1.5,92.0
2023-07-26,2.8,4.6,0.4,61.0
2023-07-11,0.6,3.1,2.0,100
2023-07-28,4.0,4.2,1.0,76.0
2023-07-15,3.4,4.6,2.6,100
2023-12-20,2.9,1.8,1.0,79.0
2023-03-11,2.4,1.7,4.7,99.0
2023-08-16,3.1,0.3,4.9,100
2023-08-25,3.2,4.3,2.3,100
2023-10-25,1.6,3.4,0.3,67.0
2023-06-04,0.4,3.8,3.4,100
2023-09-27,2.4,4.4,3.9,98.0
2023-05-02,0.1,0.2,1.4,100
2023-10-21,2.1,4.9,3.2,100
2023-05-03,3.8,4.2,3.0,100
2023-06-15,4.9,0.3,3.8,100
2023-02-08,1.5,3.7,0.1,64.0
2023-03-28,3.5,3.6,0.3,58.0
2023-06-06,3.9,2.6,0.2,57.0
2023-01-18,2.2,3.5,4.6,100
2023-01-12,4.0,4.6,1.4,90.0
2023-03-26,1.4,4.7,0.7,80.0
2023-05-11,3.6,0.8,4.8,100
2023-08-01,2.4,2.1,0.7,69.0
2023-01-23,4.0,4.7,4.3,98.0
2023-01-19,2.1,3.8,2.3,100
2023-12-07,2.4,4.4,1.2,83.0
2023-10-22,2.3,4.9,4.5,100
2023-12-08,3.3,1.7,2.2,100
2023-04-16,4.8,3.4,3.5,100
2023-09-20,4.3,1.5,0.7,67.0
2023-01-14,4.2,4.4,3.3,100
2023-05-01,0.1,0.5,3.9,100
2023-08-21,4.0,1.0,4.3,100
2023-06-08,0.6,1.4,1.6,100
2023-04-20,0.3,2.3,3.4,100
2023-04-28,3.6,3.9,0.4,61.0
2023-06-21,3.9,0.2,3.8,83.0
2023-04-02,4.2,4.1,0.1,53.0
2023-01-21,1.8,3.0,0.6,70.0
2023-01-02,0.5,1.2,2.5,100
2023-05-14,2.3,0.8,2.2,100
2023-05-15,4.2,3.3,2.8,100
2023-02-03,2.3,4.8,2.7,100
2023-03-11,0.4,1.7,2.8,100
2023-01-25,0.9,3.0,4.6,100
2023-04-25,2.0,2.1,3.7,98.0
2023-12-20,2.9,4.6,3.3,100
2023-07-25,1.4,1.3,0.6,76.0
2023-08-23,4.4,2.1,2.0,100
2023-12-27,1.0,2.6,3.8,100
2023-11-21,2.8,0.8,2.0,100
2023-04-17,3.7,3.2,2.1,99.0
2023-02-10,0.4,3.4,2.7,100
2023-05-27,2.8,4.3,1.7,97.0
2023-02-20,2.9,2.2,0.5,61.0
2023-06-10,4.7,0.6,4.3,100
2023-07-21,4.1,2.8,4.6,100
2023-09-28,3.4,0.2,1.3,68.0
2023-11-21,0.8,3.3,0.1,78.0
2023-08-04,2.7,3.2,0.4,61.0
2023-05-17,2.3,3.3,3.9,100
2023-08-26,2.6,3.1,1.9,98.0
2023-02-09,2.2,2.8,1.0,79.0
2023-10-16,0.9,3.5,1.0,100
2023-10-16,0.5,0.8,1.0,100
2023-10-12,1.8,0.6,4.8,100
2023-11-07,5.0,4.1,3.6,100
2023-10-03,2.6,3.2,3.0,100
2023-12-07,1.6,1.0,4.6,100
2023-07-07,0.4,4.7,2.6,100
2023-09-18,1.9,2.0,1.9,100
2023-01-04,4.3,4.2,1.8,100
2023-08-15,1.1,2.1,3.8,100
2023-10-07,2.8,2.4,4.0,99.0
2023-03-17,2.9,4.6,1.1,82.0
2023-10-10,4.2,2.5,3.8,100
2023-07-02,1.8,0.4,2.6,100
2023-04-07,1.5,3.1,1.9,100
2023-03-17,2.9,0.9,4.6,100
2023-02-16,3.2,4.4,2.1,98.0
2023-11-02,4.4,1.4,0.3,60.0
2023-03-19,3.5,3.8,0.9,76.0
2023-05-17,1.4,3.9,1.7,100
2023-10-16,4.7,2.0,0.9,77.0
2023-03-17,2.2,0.8,4.3,98.0
2023-09-06,4.1,0.4,4.9,99.0
2023-12-15,1.7,2.9,1.1,86.0
2023-12-16,4.0,1.5,4.8,98.0
2023-12-05,4.7,0.8,2.6,99.0
2023-06-15,1.6,2.7,2.4,100
2023-07-27,4.3,2.5,2.7,100
2023-02-06,0.1,4.8,1.3,100
2023-01-19,2.2,3.3,0.3,59.0
2023-01-04,1.0,2.7,0.9,94.0
2023-03-26,1.0,2.0,3.6,100
2023-05-12,4.3,3.3,4.6,100
2023-03-20,3.2,1.3,0.9,76.0
2023-03-08,0.2,4.7,4.4,100
2023-12-08,1.9,4.8,3.2,100
2023-06-22,1.7,0.3,0.5,70.0
2023-01-05,0.0,2.1,2.1,100
2023-09-11,3.4,1.8,3.7,100
2023-02-12,0.1,0.8,2.2,100
2023-01-28,0.1,2.4,0.3,95.0
2023-06-14,2.1,2.8,1.8,100
2023-03-02,3.2,3.5,4.2,100
2023-12-02,4.8,4.4,1.4,89.0
2023-10-14,0.6,4.2,1.9,100
2023-01-23,2.8,2.5,4.9,98.0
2023-10-10,2.8,1.4,4.2,100
2023-01-13,4.7,1.7,3.0,99.0
2023-06-04,3.2,3.9,1.6,93.0
2023-07-11,4.9,0.9,0.7,69.0
2023-08-08,4.8,4.5,1.6,95.0
2023-12-25,0.6,2.0,4.1,100
2023-07-10,2.4,0.3,3.1,100
2023-12-18,2.8,1.1,4.9,100
2023-05-14,4.2,0.9,3.5,99.0
2023-08-24,4.9,3.1,2.1,98.0
2023-09-23,1.4,1.8,2.9,100
2023-12-28,2.9,1.3,0.4,62.0
2023-06-28,0.2,3.5,2.8,100
2023-04-07,4.9,1.8,2.0,100
2023-02-02,3.3,2.5,0.0,49.0
2023-02-26,0.1,4.0,2.9,100
2023-05-05,4.1,0.3,1.1,79.0
2023-10-25,0.5,1.9,2.1,100
2023-11-27,4.6,4.4,2.2,100
2023-05-10,1.8,1.2,4.0,100
2023-05-24,4.7,3.1,4.1,98.0
2023-05-04,4.4,1.3,5.0,100
2023-11-24,4.4,3.1,3.0,100
2023-06-09,3.0,3.9,4.8,100
2023-02-11,2.6,4.2,1.3,84.0
2023-06-23,0.1,2.9,3.9,100
2023-07-24,0.7,2.3,2.4,100
2023-12-02,3.1,0.8,1.9,100
2023-09-14,2.4,0.1,4.5,66.0
2023-05-11,2.2,4.4,0.1,54.0
2023-12-02,0.7,2.7,4.6,100
2023-11-21,1.5,3.6,5.0,100
2023-10-06,2.1,3.8,1.2,82.0
2023-04-01,2.1,0.4,1.6,96.0
2023-07-05,2.7,3.3,4.9,100
2023-05-25,2.5,3.4,3.3,98.0
2023-01-06,4.7,4.2,2.4,100
2023-11-25,2.6,3.0,4.4,99.0
2023-12-17,4.5,2.6,2.0,99.0
2023-06-11,4.8,1.8,3.8,99.0
2023-03-15,2.9,4.8,1.0,75.0
2023-06-11,4.7,1.9,3.6,98.0
2023-07-12,1.6,3.4,4.0,100
2023-12-15,3.5,3.2,1.4,88.0
2023-04-04,2.8,1.2,2.0,100
2023-09-12,2.9,3.8,1.3,87.0
2023-01-01,3.6,1.1,4.1,100
2023-06-12,5.0,4.3,5.0,99.0
2023-07-14,1.5,3.9,5.0,100
2023-09-28,2.8,1.5,5.0,98.0
2023-12-26,2.3,3.6,0.6,66.0
2023-01-28,0.2,4.6,3.7,100
2023-06-26,3.0,0.8,3.9,100
2023-06-15,4.8,1.1,2.3,100
2023-04-18,4.3,0.2,1.5,77.0
2023-09-01,1.3,3.3,2.9,100
2023-02-10,2.4,2.4,3.3,100
2023-10-06,1.3,1.4,3.7,100
2023-03-01,4.6,3.9,0.9,77.0
2023-09-21,1.1,1.9,2.5,100
2023-12-16,3.6,1.3,3.8,99.0
2023-01-04,4.0,1.3,1.3,87.0
2023-11-02,3.8,1.2,3.3,100
2023-01-18,0.7,3.3,2.4,100
2023-05-23,2.1,1.7,0.1,52.0
2023-06-12,2.7,4.3,2.2,100
2023-10-26,1.3,3.6,2.3,100
2023-05-08,0.6,3.7,1.7,100
2023-09-20,4.2,4.6,2.6,99.0
2023-05-15,1.5,3.4,4.1,100
2023-05-13,1.3,1.0,4.2,100
2023-12-06,0.5,3.6,0.8,100
2023-01-25,2.7,4.0,2.5,100
2023-12-03,3.5,0.6,2.4,100
2023-06-27,2.3,4.4,1.2,82.0
2023-03-21,2.3,0.5,3.1,99.0
2023-07-17,3.2,2.4,0.4,59.0
2023-08-09,3.5,3.0,3.9,100
2023-06-20,1.9,4.3,3.2,100
2023-03-28,0.2,3.7,4.9,100
2023-04-16,3.3,0.7,3.8,100
2023-01-23,3.4,4.1,3.8,100
2023-10-26,1.5,4.3,3.3,100
2023-07-16,4.9,3.1,3.6,100
2023-10-17,3.9,3.7,1.6,95.0
2023-09-05,2.1,4.5,1.3,85.0
2023-02-19,0.2,3.7,1.3,100
2023-10-11,4.8,0.0,2.0,50.0
2023-05-19,1.3,2.3,2.5,100
2023-12-03,1.8,0.1,2.6,68.0
2023-05-03,4.7,1.4,2.5,100
2023-09-07,3.2,3.7,0.8,74.0
2023-01-14,3.7,0.4,1.2,83.0
2023-03-16,1.3,4.3,3.8,100
2023-09-17,1.3,4.5,2.9,100
2023-05-18,3.5,4.9,4.9,100
2023-07-23,2.7,1.1,0.3,57.0
2023-09-24,1.6,0.3,0.1,60.0
2023-12-02,0.5,1.0,4.4,100
2023-12-16,4.6,3.3,2.8,99.0
2023-01-16,2.8,1.6,4.3,99.0
2023-08-24,0.6,4.2,3.1,100
2023-05-17,0.0,3.1,3.3,100
2023-04-19,4.0,2.0,3.2,99.0
2023-07-17,3.5,3.5,3.6,100
2023-02-13,2.0,1.9,2.7,98.0
2023-11-04,2.7,3.1,4.5,99.0
2023-03-09,4.1,1.8,1.8,99.0
2023-06-04,4.7,3.5,4.5,99.0
2023-06-28,2.6,4.6,0.7,70.0
2023-02-10,3.4,3.0,2.8,99.0
2023-08-20,1.0,2.7,3.9,100
2023-08-21,0.2,1.1,3.9,100
2023-12-20,1.0,0.0,0.8,41.0
2023-08-12,0.1,1.4,3.9,100
2023-07-27,2.9,4.5,1.1,80.0
2023-05-24,3.6,1.9,4.8,100
2023-05-11,0.6,4.9,2.8,100
2023-06-20,0.2,4.3,1.2,100
2023-07-28,4.0,3.7,3.0,100
2023-05-24,2.2,4.3,0.7,71.0
2023-04-18,2.6,2.6,3.7,100
2023-03-28,3.5,1.2,1.0,76.0
2023-08-23,3.4,2.3,1.8,99.0
2023-04-13,2.3,3.6,0.7,70.0
2023-11-06,2.6,1.1,2.8,99.0
2023-12-25,3.7,2.4,2.8,100
2023-03-06,3.3,3.7,2.1,100
2023-01-09,1.1,4.5,1.1,99.0
2023-11-04,0.2,3.6,2.3,100
2023-09-03,3.9,3.5,5.0,100
2023-03-16,1.3,0.5,4.3,100
2023-02-25,4.4,1.7,3.6,100
2023-12-03,2.9,3.1,3.4,100
2023-10-18,4.8,0.1,1.3,53.0
2023-06-17,4.1,4.6,0.0,51.0
2023-12-23,1.1,2.7,0.3,75.0
2023-11-14,1.3,4.9,5.0,100
2023-06-11,0.5,3.7,1.5,100
2023-10-11,4.8,4.3,0.7,68.0
2023-03-21,1.5,2.4,1.5,100
2023-06-13,1.2,3.8,1.3,100
2023-01-24,4.8,1.1,3.6,99.0
2023-06-25,3.8,3.1,1.2,83.0
2023-01-05,4.7,1.1,2.6,98.0
2023-04-18,3.6,0.9,3.5,98.0
2023-03-23,0.4,4.5,0.3,89.0
2023-07-17,0.2,4.0,0.8,100
2023-09-22,3.4,0.6,3.1,100
2023-06-04,2.8,3.9,3.1,99.0
2023-11-15,1.1,1.0,1.0,95.0
2023-03-16,4.7,1.9,3.2,100
2023-01-20,1.7,0.2,2.6,90.0
2023-10-22,4.2,3.9,1.8,100
2023-02-10,3.5,3.9,3.6,100
2023-08-16,2.5,2.4,2.6,100
2023-09-16,4.0,4.3,1.1,79.0
2023-12-05,0.4,2.1,1.4,100
2023-01-15,4.4,4.8,3.4,99.0
2023-02-08,3.4,2.9,4.6,100
2023-05-25,1.0,1.9,3.8,100
2023-04-25,2.3,2.6,0.1,50.0
2023-12-27,2.2,2.9,2.9,98.0
2023-12-12,0.4,4.9,1.8,100
2023-07-06,1.6,4.6,1.7,100
2023-08-01,1.0,3.5,1.2,100
2023-03-18,1.3,0.0,1.9,62.0
2023-07-02,3.5,0.8,1.1,78.0
2023-08-13,1.3,4.0,2.5,100
2023-02-04,2.0,4.1,3.3,100
2023-07-18,2.3,1.7,0.6,66.0
2023-02-15,3.6,4.7,4.2,99.0
2023-08-28,1.3,4.0,3.6,100
2023-09-25,2.4,3.6,1.5,90.0
2023-08-28,2.4,3.6,4.7,100
2023-07-17,1.4,0.2,4.4,95.0
2023-05-15,1.9,1.0,3.0,100
2023-11-19,2.4,3.0,1.1,80.0
2023-06-26,2.6,3.3,4.7,99.0
